ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo;source_file
200612;TFFJ;ST-BARTHELEMY;OM;16977;7513;9237;7;2,3;19,7;3567;0;ASP_APT_2006.csv
200612;TFFR;GUADELOUPE-MARYSE CONDE;OM;185258;79588;85813;3581;483,9;1143,8;2351;81;ASP_APT_2006.csv
200612;ZZMT; AUTRES APT (MT);MT;9158;4243;4719;102;4,5;4,9;1783;21;ASP_APT_2006.csv
200612;ZZOM; AUTRES APT (OM);OM;11367;3653;5436;1286;26,4;72,5;1246;4;ASP_APT_2006.csv
200701;FMCZ;MAYOTTE-MARCEL HENRY;OM;20370;8724;9912;370;28,1;108,3;316;0;ASP_APT_2007.csv
200701;FMEE;LA REUNION-ROLAND GARROS;OM;191389;73054;88232;5532;889,6;1567,6;1076;30;ASP_APT_2007.csv
200701;FMEP;ST-PIERRE-PIERREFONDS;OM;20428;8788;11597;0;0;4,3;366;0;ASP_APT_2007.csv
200701;LFBA;AGEN-LA GARENNE;MT;1829;956;873;0;0;0;140;0;ASP_APT_2007.csv
200701;LFBD;BORDEAUX-MERIGNAC;MT;233525;114872;112017;1014;297,2;264,9;3624;137;ASP_APT_2007.csv
200701;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;10541;5466;5075;0;0;0;134;0;ASP_APT_2007.csv
200701;LFBH;LA ROCHELLE-ILE DE RE;MT;7007;3711;3296;0;0;0;154;0;ASP_APT_2007.csv
200701;LFBI;POITIERS-BIARD;MT;8166;3639;3249;1278;0;0;287;0;ASP_APT_2007.csv
200701;LFBL;LIMOGES-BELLEGARDE;MT;23314;12330;10319;0;36;30,6;509;36;ASP_APT_2007.csv
200701;LFBO;TOULOUSE-BLAGNAC;MT;512165;229263;227976;3398;1757,8;3395;5990;517;ASP_APT_2007.csv
200701;LFBP;PAU-PYRENEES;MT;64434;31638;30099;42;127,3;138,2;853;44;ASP_APT_2007.csv
200701;LFBT;TARBES-LOURDES-PYRENEES;MT;6687;3603;3084;0;0;0;163;0;ASP_APT_2007.csv
200701;LFBV;BRIVE-LA-ROCHE;MT;1942;970;956;16;0;0;99;0;ASP_APT_2007.csv
200701;LFBZ;BIARRITZ-PAYS-BASQUE;MT;57961;30891;27044;26;0;0;767;0;ASP_APT_2007.csv
200701;LFCK;CASTRES-MAZAMET;MT;1429;704;725;0;0;0;166;0;ASP_APT_2007.csv
200701;LFCR;RODEZ-AVEYRON;MT;8696;4486;3996;214;0;0;353;0;ASP_APT_2007.csv
200701;LFGJ;DOLE-TAVAUX;MT;1371;8;14;0;82,8;52,2;13;38;ASP_APT_2007.csv
200701;LFJL;METZ-NANCY-LORRAINE;MT;18763;8828;9213;722;0;0;620;0;ASP_APT_2007.csv
200701;LFKB;BASTIA-PORETTA;MT;53231;24871;22941;0;159,4;382,5;682;102;ASP_APT_2007.csv
200701;LFKC;CALVI-STE-CATHERINE;MT;6841;3868;2972;0;0;0,1;195;0;ASP_APT_2007.csv
200701;LFKF;FIGARI-SUD-CORSE;MT;9864;5474;4390;0;0;0;252;0;ASP_APT_2007.csv
200701;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;51240;25057;22388;0;78;301,5;688;38;ASP_APT_2007.csv
200701;LFLB;CHAMBERY-AIX-LES-BAINS;MT;54010;27445;26525;40;0;0;949;0;ASP_APT_2007.csv
200701;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;40380;19397;18577;619;111,7;67;1555;42;ASP_APT_2007.csv
200701;LFLL;LYON-ST-EXUPERY;MT;557924;253717;266153;6262;1455;1724,2;9919;361;ASP_APT_2007.csv
200701;LFLP;ANNECY-MEYTHET;MT;6059;3255;2804;0;0;0;207;0;ASP_APT_2007.csv
200701;LFLS;GRENOBLE-ALPES-ISERE;MT;84964;43570;41246;148;0;0;830;14;ASP_APT_2007.csv
200701;LFLW;AURILLAC;MT;1534;820;714;0;0;0;91;0;ASP_APT_2007.csv
200701;LFLX;CHATEAUROUX-DEOLS;MT;4627;30;129;0;331,5;115,4;8;40;ASP_APT_2007.csv
200701;LFMK;CARCASSONNE-SALVAZA;MT;26571;13984;12587;0;0;0;229;0;ASP_APT_2007.csv
200701;LFML;MARSEILLE-PROVENCE;MT;502454;215502;233517;11865;2044,2;2112,9;6724;582;ASP_APT_2007.csv
200701;LFMN;NICE-COTE D'AZUR;MT;604189;296490;296442;1802;405,1;540,4;10270;169;ASP_APT_2007.csv
200701;LFMP;PERPIGNAN-RIVESALTES;MT;25930;13728;12202;0;0;0;317;0;ASP_APT_2007.csv
200701;LFMT;MONTPELLIER-MEDITERRANEE;MT;92981;45446;42305;66;235,9;280,5;1177;45;ASP_APT_2007.csv
200701;LFMU;BEZIERS-VIAS;MT;2184;1139;1045;0;0;0;116;0;ASP_APT_2007.csv
200701;LFMV;AVIGNON-CAUMONT;MT;5453;2991;2462;0;0;0;224;0;ASP_APT_2007.csv
200701;LFOB;BEAUVAIS-TILLE;MT;141222;70613;70442;61;10,6;0;1106;1;ASP_APT_2007.csv
200701;LFOH;LE HAVRE-OCTEVILLE;MT;2431;1146;1282;0;0;0,3;276;1;ASP_APT_2007.csv
200701;LFOK;CHALONS-VATRY;MT;21690;106;111;0;1321,2;826,1;12;47;ASP_APT_2007.csv
200701;LFOP;ROUEN-VALLEE DE SEINE;MT;2197;1000;1065;130;0,1;0;175;1;ASP_APT_2007.csv
200701;LFOT;TOURS-VAL DE LOIRE;MT;4182;2291;1886;0;0,3;0,2;48;2;ASP_APT_2007.csv
200701;LFPG;PARIS-CHARLES DE GAULLE;MT;6066323;2118912;2137890;20412;88298,7;90612,3;40589;3028;ASP_APT_2007.csv
200701;LFPO;PARIS-ORLY;MT;2090963;954090;1053996;1037;4917,1;3266,9;19358;2;ASP_APT_2007.csv
200701;LFQQ;LILLE-LESQUIN;MT;57879;26584;30235;556;0,4;50;1254;13;ASP_APT_2007.csv
200701;LFRB;BREST-BRETAGNE;MT;60774;30017;26859;2307;72,8;86,3;1109;43;ASP_APT_2007.csv
200701;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;11097;5935;5148;0;0,9;0,5;185;0;ASP_APT_2007.csv
200701;LFRH;LORIENT-LANN-BIHOUE;MT;12768;6953;5815;0;0;0;328;0;ASP_APT_2007.csv
200701;LFRK;CAEN-CARPIQUET;MT;6977;3457;3480;33;0,1;0,7;247;3;ASP_APT_2007.csv
200701;LFRN;RENNES-ST-JACQUES;MT;44069;18120;16873;0;499;408,7;1296;184;ASP_APT_2007.csv
200701;LFRO;LANNION;MT;3955;2097;1858;0;0;0;146;0;ASP_APT_2007.csv
200701;LFRQ;QUIMPER-PLUGUFFAN;MT;12508;6522;5986;0;0;0;252;0;ASP_APT_2007.csv
200701;LFRS;NANTES-ATLANTIQUE;MT;160085;75719;71901;2952;465,5;485,8;2414;151;ASP_APT_2007.csv
200701;LFRZ;ST-NAZAIRE-MONTOIR;MT;12144;164;117;53;741,9;439,1;28;62;ASP_APT_2007.csv
200701;LFSB;BALE-MULHOUSE;MT;299620;130305;134359;1610;2073,4;1261,2;4150;255;ASP_APT_2007.csv
200701;LFST;STRASBOURG-ENTZHEIM;MT;149957;71433;74024;984;208,6;143;3011;40;ASP_APT_2007.csv
200701;LFTH;TOULON-HYERES;MT;36474;19328;17146;0;0;0;489;0;ASP_APT_2007.csv
200701;LFTW;NIMES-GARONS;MT;15080;7966;7114;0;0;0;146;0;ASP_APT_2007.csv
200701;LFVP;ST-PIERRE-POINTE BLANCHE;OM;1871;900;829;0;1,7;12,5;133;0;ASP_APT_2007.csv
200701;NLWF;FUTUNA;OM;1184;634;527;0;0,2;2,1;103;0;ASP_APT_2007.csv
200701;NLWW;WALLIS-HIHIFO;OM;3799;1804;1654;134;4;16,7;124;0;ASP_APT_2007.csv
200701;NTAA;TAHITI FAA'A;OM;136116;52669;64427;4950;514,3;892,6;2958;0;ASP_APT_2007.csv
200701;NTAR;RURUTU;OM;2052;864;548;420;12,3;9,7;52;0;ASP_APT_2007.csv
200701;NTAT;TUBUAI MATAURA;OM;2147;851;673;479;5,6;8,8;57;0;ASP_APT_2007.csv
200701;NTGC;TIKEHAU;OM;2633;953;737;736;12,2;8,5;116;0;ASP_APT_2007.csv
200701;NTGF;FAKARAVA;OM;1804;799;561;321;3,8;8,5;90;0;ASP_APT_2007.csv
200701;NTGI;MANIHI;OM;1344;624;549;103;1,1;5,7;82;0;ASP_APT_2007.csv
200701;NTGM;MAKEMO;OM;1092;384;454;197;1,7;4;65;0;ASP_APT_2007.csv
200701;NTGU;ARUTUA;OM;1063;473;389;83;5,3;6,5;66;0;ASP_APT_2007.csv
200701;NTHE;AHE;OM;1052;373;307;274;1,8;8;52;0;ASP_APT_2007.csv
200701;NTKR;TAKAROA;OM;1138;408;392;230;1,9;8,9;66;0;ASP_APT_2007.csv
200701;NTMD;NUKU HIVA;OM;4283;1937;1638;493;8,1;13,4;208;0;ASP_APT_2007.csv
200701;NTMN;HIVA OA-ATUONA;OM;2108;1049;841;117;3,2;6,9;126;0;ASP_APT_2007.csv
200701;NTTB;BORA BORA;OM;21584;10339;8818;1989;13,4;30,4;638;0;ASP_APT_2007.csv
200701;NTTG;RANGIROA;OM;6806;2784;2480;1245;8,9;20,8;272;0;ASP_APT_2007.csv
200701;NTTH;HUAHINE;OM;10202;4044;2941;3046;6,1;11,1;374;0;ASP_APT_2007.csv
200701;NTTM;MOOREA;OM;15021;7473;6810;719;0,9;1,1;1269;0;ASP_APT_2007.csv
200701;NTTO;HAO;OM;2026;592;729;589;3,2;8,4;129;0;ASP_APT_2007.csv
200701;NTTP;MAUPITI;OM;1485;856;549;0;2,6;5,3;56;0;ASP_APT_2007.csv
200701;NTTR;RAIATEA;OM;16156;7217;5894;2703;8,7;25,5;497;0;ASP_APT_2007.csv
200701;NWWE;ILE DES PINS;OM;7937;3936;3849;0;2,7;12,5;218;0;ASP_APT_2007.csv
200701;NWWL;LIFOU;OM;11070;5679;5093;0;5,9;23,9;290;0;ASP_APT_2007.csv
200701;NWWM;NOUMEA MAGENTA;OM;30548;14441;15287;0;61,9;20,1;970;0;ASP_APT_2007.csv
200701;NWWR;MARE;OM;4763;2416;2184;0;4,8;11,5;144;0;ASP_APT_2007.csv
200701;NWWV;OUVEA;OM;6147;2966;2992;0;5,7;13,2;168;0;ASP_APT_2007.csv
200701;NWWW;NOUMEA LA TONTOUTA;OM;49497;24053;20946;0;106,9;342,8;274;0;ASP_APT_2007.csv
200701;SOCA;CAYENNE-FELIX EBOUE;OM;33190;12961;15357;253;132;329,9;696;38;ASP_APT_2007.csv
200701;SOOA;MARIPASOULA;OM;2320;1063;914;0;0,3;33,9;174;23;ASP_APT_2007.csv
200701;TFFF;MARTINIQUE-AIME CESAIRE;OM;162303;71707;77536;2994;205,2;801,5;2134;190;ASP_APT_2007.csv
200701;TFFG;ST-MARTIN-GRAND-CASE;OM;14408;7824;6449;0;7,3;6,2;1012;0;ASP_APT_2007.csv
200701;TFFJ;ST-BARTHELEMY;OM;18995;10342;8236;10;14,3;26,4;3911;0;ASP_APT_2007.csv
200701;TFFR;GUADELOUPE-MARYSE CONDE;OM;191290;84233;91092;4127;379,5;804,3;2455;53;ASP_APT_2007.csv
200701;ZZMT; AUTRES APT (MT);MT;8897;4271;4127;353;3,5;11;1735;20;ASP_APT_2007.csv
200701;ZZOM; AUTRES APT (OM);OM;10334;5008;3178;1396;24;51,5;1277;5;ASP_APT_2007.csv
200702;FMCZ;MAYOTTE-MARCEL HENRY;OM;13346;7738;5290;318;0;0;254;0;ASP_APT_2007.csv
200702;FMEE;LA REUNION-ROLAND GARROS;OM;106398;36137;42871;5554;576,3;1607,3;648;50;ASP_APT_2007.csv
200702;FMEP;ST-PIERRE-PIERREFONDS;OM;4457;2237;2163;0;0;5,7;104;0;ASP_APT_2007.csv
200702;LFBA;AGEN-LA GARENNE;MT;1772;897;875;0;0;0;141;0;ASP_APT_2007.csv
200702;LFBD;BORDEAUX-MERIGNAC;MT;229115;112064;110032;1223;302,6;276,9;3748;156;ASP_APT_2007.csv
200702;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;12173;5999;6174;0;0;0;137;0;ASP_APT_2007.csv
200702;LFBH;LA ROCHELLE-ILE DE RE;MT;7303;3699;3604;0;0;0;148;0;ASP_APT_2007.csv
200702;LFBI;POITIERS-BIARD;MT;9005;4204;3591;1210;0;0;257;0;ASP_APT_2007.csv
200702;LFBL;LIMOGES-BELLEGARDE;MT;25131;12226;12132;0;42;35,3;499;40;ASP_APT_2007.csv
200702;LFBO;TOULOUSE-BLAGNAC;MT;495051;220015;226171;3029;1556,7;3026,9;5901;473;ASP_APT_2007.csv
200702;LFBP;PAU-PYRENEES;MT;58668;28306;28118;10;89,1;134,3;786;38;ASP_APT_2007.csv
200702;LFBT;TARBES-LOURDES-PYRENEES;MT;25145;12079;12529;152;38,4;0,1;366;0;ASP_APT_2007.csv
200702;LFBV;BRIVE-LA-ROCHE;MT;1849;912;937;0;0;0;90;0;ASP_APT_2007.csv
200702;LFBZ;BIARRITZ-PAYS-BASQUE;MT;59016;29537;29479;0;0;0;779;0;ASP_APT_2007.csv
200702;LFCK;CASTRES-MAZAMET;MT;1566;714;830;22;0;0;162;0;ASP_APT_2007.csv
200702;LFCR;RODEZ-AVEYRON;MT;8705;4025;4499;181;0;0;323;0;ASP_APT_2007.csv
200702;LFGJ;DOLE-TAVAUX;MT;1475;74;18;12;85,7;51,4;19;38;ASP_APT_2007.csv
200702;LFJL;METZ-NANCY-LORRAINE;MT;20304;9678;9642;984;0;0;651;0;ASP_APT_2007.csv
200702;LFKB;BASTIA-PORETTA;MT;50027;22473;22542;0;113,2;388;605;98;ASP_APT_2007.csv
200702;LFKC;CALVI-STE-CATHERINE;MT;5673;2680;2991;0;0;0,2;168;0;ASP_APT_2007.csv
200702;LFKF;FIGARI-SUD-CORSE;MT;9003;4350;4652;1;0;0;217;0;ASP_APT_2007.csv
200702;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;47845;21955;22295;19;67;290,6;617;38;ASP_APT_2007.csv
200702;LFLB;CHAMBERY-AIX-LES-BAINS;MT;57748;29047;28565;136;0;0;916;0;ASP_APT_2007.csv
200702;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;42683;20199;20680;569;54,9;68,5;1611;41;ASP_APT_2007.csv
200702;LFLJ;COURCHEVEL;MT;1142;474;668;0;0;0;323;0;ASP_APT_2007.csv
200702;LFLL;LYON-ST-EXUPERY;MT;549719;254881;256347;7799;1441,2;1627,9;9587;327;ASP_APT_2007.csv
200702;LFLP;ANNECY-MEYTHET;MT;6837;3204;3633;0;0;0;253;0;ASP_APT_2007.csv
200702;LFLS;GRENOBLE-ALPES-ISERE;MT;94135;47448;46664;23;0;0;834;0;ASP_APT_2007.csv
200702;LFLW;AURILLAC;MT;1426;719;707;0;0;0;86;0;ASP_APT_2007.csv
200702;LFLX;CHATEAUROUX-DEOLS;MT;6345;76;73;0;338,9;280,7;6;43;ASP_APT_2007.csv
200702;LFMK;CARCASSONNE-SALVAZA;MT;28205;14054;14151;0;0;0;206;0;ASP_APT_2007.csv
200702;LFML;MARSEILLE-PROVENCE;MT;470572;216174;206666;8425;1946;1984,7;6431;538;ASP_APT_2007.csv
200702;LFMN;NICE-COTE D'AZUR;MT;571208;279830;279780;2306;438,7;490,5;9826;145;ASP_APT_2007.csv
200702;LFMP;PERPIGNAN-RIVESALTES;MT;27600;12566;14957;77;0;0;308;0;ASP_APT_2007.csv
200702;LFMT;MONTPELLIER-MEDITERRANEE;MT;90112;41343;44352;126;190,9;238,2;1106;37;ASP_APT_2007.csv
200702;LFMV;AVIGNON-CAUMONT;MT;5390;2694;2696;0;0;0;221;0;ASP_APT_2007.csv
200702;LFOB;BEAUVAIS-TILLE;MT;141436;71904;69532;0;0;0;1022;0;ASP_APT_2007.csv
200702;LFOH;LE HAVRE-OCTEVILLE;MT;2621;1344;1145;0;13,2;0;260;2;ASP_APT_2007.csv
200702;LFOK;CHALONS-VATRY;MT;26554;360;263;0;1553,2;1039,9;7;58;ASP_APT_2007.csv
200702;LFOP;ROUEN-VALLEE DE SEINE;MT;2161;1038;1119;0;0,4;0;147;1;ASP_APT_2007.csv
200702;LFOT;TOURS-VAL DE LOIRE;MT;4468;2329;2139;0;0;0;54;0;ASP_APT_2007.csv
200702;LFPG;PARIS-CHARLES DE GAULLE;MT;5738759;2011505;1917109;17377;90089,9;89186,9;37033;2871;ASP_APT_2007.csv
200702;LFPO;PARIS-ORLY;MT;1969628;969373;914697;1058;4858,1;3591,9;17979;1;ASP_APT_2007.csv
200702;LFQQ;LILLE-LESQUIN;MT;56896;29096;27343;457;0;0;1270;0;ASP_APT_2007.csv
200702;LFRB;BREST-BRETAGNE;MT;60401;27956;29617;1708;57,1;55;1042;38;ASP_APT_2007.csv
200702;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;12589;6362;6216;0;0,7;0,3;170;0;ASP_APT_2007.csv
200702;LFRG;DEAUVILLE-NORMANDIE;MT;1497;525;571;401;0;0;49;0;ASP_APT_2007.csv
200702;LFRH;LORIENT-LANN-BIHOUE;MT;14972;7252;7720;0;0;0;375;0;ASP_APT_2007.csv
200702;LFRK;CAEN-CARPIQUET;MT;8038;3978;4035;18;0,7;0;293;0;ASP_APT_2007.csv
200702;LFRN;RENNES-ST-JACQUES;MT;44507;17314;18030;20;518,9;395,3;1225;180;ASP_APT_2007.csv
200702;LFRO;LANNION;MT;3691;1791;1900;0;0;0;126;0;ASP_APT_2007.csv
200702;LFRQ;QUIMPER-PLUGUFFAN;MT;10039;4750;5289;0;0;0;196;0;ASP_APT_2007.csv
200702;LFRS;NANTES-ATLANTIQUE;MT;170845;78177;80185;2727;529,5;446,2;2476;142;ASP_APT_2007.csv
200702;LFRZ;ST-NAZAIRE-MONTOIR;MT;11995;465;424;265;698,6;385,5;85;60;ASP_APT_2007.csv
200702;LFSB;BALE-MULHOUSE;MT;321410;145394;139418;1376;2262;1260,3;4164;235;ASP_APT_2007.csv
200702;LFST;STRASBOURG-ENTZHEIM;MT;144389;70942;69286;911;183,9;141,2;2961;37;ASP_APT_2007.csv
200702;LFTH;TOULON-HYERES;MT;35109;16996;18113;0;0;0;508;0;ASP_APT_2007.csv
200702;LFTW;NIMES-GARONS;MT;15785;8012;7770;0;0,3;0;149;1;ASP_APT_2007.csv
200702;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2254;1064;1056;0;1,5;11,9;174;0;ASP_APT_2007.csv
200702;NLWW;WALLIS-HIHIFO;OM;3614;1427;1856;137;3,7;15,7;96;0;ASP_APT_2007.csv
200702;NTAA;TAHITI FAA'A;OM;119144;51160;51142;3510;445,9;887,3;2716;0;ASP_APT_2007.csv
200702;NTAR;RURUTU;OM;1537;527;499;391;4,1;7,8;40;0;ASP_APT_2007.csv
200702;NTAT;TUBUAI MATAURA;OM;1518;580;511;320;3,3;7,5;43;0;ASP_APT_2007.csv
200702;NTGC;TIKEHAU;OM;2782;901;946;746;12,4;6,5;114;0;ASP_APT_2007.csv
200702;NTGF;FAKARAVA;OM;1497;576;619;210;2,5;6,6;70;0;ASP_APT_2007.csv
200702;NTMD;NUKU HIVA;OM;3432;1445;1494;299;7,2;12,3;168;0;ASP_APT_2007.csv
200702;NTMN;HIVA OA-ATUONA;OM;1710;764;742;98;3,6;7;104;0;ASP_APT_2007.csv
200702;NTTB;BORA BORA;OM;20158;9149;8976;1562;14,7;32,4;568;0;ASP_APT_2007.csv
200702;NTTG;RANGIROA;OM;6497;2448;2573;1178;8,9;21;239;0;ASP_APT_2007.csv
200702;NTTH;HUAHINE;OM;9412;3278;3117;2838;5;12,9;328;0;ASP_APT_2007.csv
200702;NTTM;MOOREA;OM;17303;8337;8169;776;0,8;1,2;1340;0;ASP_APT_2007.csv
200702;NTTO;HAO;OM;1386;399;386;488;2,9;8,3;91;0;ASP_APT_2007.csv
200702;NTTP;MAUPITI;OM;1493;700;727;0;2;4,6;50;0;ASP_APT_2007.csv
200702;NTTR;RAIATEA;OM;14757;5972;5757;2700;8,8;24;436;0;ASP_APT_2007.csv
200702;NWWE;ILE DES PINS;OM;6886;3410;3288;0;3,4;15,3;176;0;ASP_APT_2007.csv
200702;NWWL;LIFOU;OM;10288;5335;4617;14;6,2;26;274;0;ASP_APT_2007.csv
200702;NWWM;NOUMEA MAGENTA;OM;27612;12441;14283;0;67,9;21;916;0;ASP_APT_2007.csv
200702;NWWR;MARE;OM;4607;2411;2018;0;5,5;12,3;136;0;ASP_APT_2007.csv
200702;NWWV;OUVEA;OM;5065;2688;2196;0;5,2;12,8;152;0;ASP_APT_2007.csv
200702;NWWW;NOUMEA LA TONTOUTA;OM;43335;14723;22947;0;86,4;480,1;256;5;ASP_APT_2007.csv
200702;SOCA;CAYENNE-FELIX EBOUE;OM;31713;13415;14193;315;96,1;282,9;665;35;ASP_APT_2007.csv
200702;SOOA;MARIPASOULA;OM;2315;994;1026;0;0,7;28,8;165;21;ASP_APT_2007.csv
200702;TFFF;MARTINIQUE-AIME CESAIRE;OM;151836;69523;69398;2645;208,2;818,7;1857;161;ASP_APT_2007.csv
200702;TFFG;ST-MARTIN-GRAND-CASE;OM;14488;7252;7129;0;5,9;4,8;924;0;ASP_APT_2007.csv
200702;TFFJ;ST-BARTHELEMY;OM;18653;9319;9046;9;11,3;16,6;3597;0;ASP_APT_2007.csv
200702;TFFR;GUADELOUPE-MARYSE CONDE;OM;180413;81267;81607;3402;652,8;760,9;2204;55;ASP_APT_2007.csv
200702;ZZMT; AUTRES APT (MT);MT;8387;3889;4219;170;4,6;6,3;1512;14;ASP_APT_2007.csv
200702;ZZOM; AUTRES APT (OM);OM;14573;5667;5554;2217;32,7;80,6;1666;7;ASP_APT_2007.csv
200703;FMCZ;MAYOTTE-MARCEL HENRY;OM;18955;8537;8344;563;33,7;117,4;370;0;ASP_APT_2007.csv
200703;FMEE;LA REUNION-ROLAND GARROS;OM;152887;59484;56005;6226;700,8;2416,4;908;56;ASP_APT_2007.csv
200703;FMEP;ST-PIERRE-PIERREFONDS;OM;10075;5342;4667;0;0,5;6,2;244;0;ASP_APT_2007.csv
200703;LFBA;AGEN-LA GARENNE;MT;1997;1038;959;0;0;0;148;0;ASP_APT_2007.csv
200703;LFBD;BORDEAUX-MERIGNAC;MT;281442;133235;139275;1586;385,5;349,2;4246;182;ASP_APT_2007.csv
200703;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;13921;6403;7518;0;0;0;163;0;ASP_APT_2007.csv
200703;LFBH;LA ROCHELLE-ILE DE RE;MT;7779;3557;4222;0;0;0;182;0;ASP_APT_2007.csv
200703;LFBI;POITIERS-BIARD;MT;9264;3575;4337;1352;0;0;281;0;ASP_APT_2007.csv
200703;LFBL;LIMOGES-BELLEGARDE;MT;30103;14245;15427;96;16,5;17;580;45;ASP_APT_2007.csv
200703;LFBO;TOULOUSE-BLAGNAC;MT;576377;267451;255216;3111;1738;3321,9;6562;562;ASP_APT_2007.csv
200703;LFBP;PAU-PYRENEES;MT;68046;32534;32787;0;110,7;161,8;880;45;ASP_APT_2007.csv
200703;LFBT;TARBES-LOURDES-PYRENEES;MT;8392;4192;4139;10;2,6;2,5;190;0;ASP_APT_2007.csv
200703;LFBV;BRIVE-LA-ROCHE;MT;2398;1204;1175;19;0;0;97;0;ASP_APT_2007.csv
200703;LFBZ;BIARRITZ-PAYS-BASQUE;MT;70736;34373;36348;15;0;0;872;0;ASP_APT_2007.csv
200703;LFCK;CASTRES-MAZAMET;MT;2179;1101;1057;21;0;0;174;0;ASP_APT_2007.csv
200703;LFCR;RODEZ-AVEYRON;MT;10794;5247;5256;291;0;0;365;0;ASP_APT_2007.csv
200703;LFGJ;DOLE-TAVAUX;MT;1694;73;64;8;86,5;68,4;22;44;ASP_APT_2007.csv
200703;LFJL;METZ-NANCY-LORRAINE;MT;25625;13020;12169;436;0;0;753;0;ASP_APT_2007.csv
200703;LFKB;BASTIA-PORETTA;MT;57167;25104;26678;0;115,9;422,6;697;105;ASP_APT_2007.csv
200703;LFKC;CALVI-STE-CATHERINE;MT;7753;3612;4137;0;0;0,4;212;0;ASP_APT_2007.csv
200703;LFKF;FIGARI-SUD-CORSE;MT;11217;5405;5807;5;0;0;257;0;ASP_APT_2007.csv
200703;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;58279;26496;27204;0;91;366,9;730;57;ASP_APT_2007.csv
200703;LFLB;CHAMBERY-AIX-LES-BAINS;MT;62491;30831;31508;152;0;0;1030;0;ASP_APT_2007.csv
200703;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;51478;25067;23824;659;110,6;82,3;1792;49;ASP_APT_2007.csv
200703;LFLJ;COURCHEVEL;MT;1669;745;924;0;0;0;475;0;ASP_APT_2007.csv
200703;LFLL;LYON-ST-EXUPERY;MT;656629;312361;302551;7937;1593,9;1784;10732;373;ASP_APT_2007.csv
200703;LFLP;ANNECY-MEYTHET;MT;7285;3735;3550;0;0;0;284;0;ASP_APT_2007.csv
200703;LFLS;GRENOBLE-ALPES-ISERE;MT;104891;52025;52866;0;0;0;956;0;ASP_APT_2007.csv
200703;LFLW;AURILLAC;MT;1982;1034;948;0;0;0;93;0;ASP_APT_2007.csv
200703;LFLX;CHATEAUROUX-DEOLS;MT;8287;25;19;0;530,8;293,5;2;53;ASP_APT_2007.csv
200703;LFMD;CANNES-MANDELIEU;MT;1491;421;1070;0;0;0;495;1;ASP_APT_2007.csv
200703;LFMK;CARCASSONNE-SALVAZA;MT;31680;15323;16357;0;0;0;230;0;ASP_APT_2007.csv
200703;LFML;MARSEILLE-PROVENCE;MT;576617;250150;268206;11644;2288,7;2373;7368;628;ASP_APT_2007.csv
200703;LFMN;NICE-COTE D'AZUR;MT;755317;358217;384587;2121;456,9;582,3;12725;174;ASP_APT_2007.csv
200703;LFMP;PERPIGNAN-RIVESALTES;MT;28432;14240;14192;0;0;0;329;0;ASP_APT_2007.csv
200703;LFMT;MONTPELLIER-MEDITERRANEE;MT;100425;48597;46494;38;227,4;302,2;1207;45;ASP_APT_2007.csv
200703;LFMU;BEZIERS-VIAS;MT;2822;1518;1304;0;0;0;137;0;ASP_APT_2007.csv
200703;LFMV;AVIGNON-CAUMONT;MT;6481;3168;3313;0;0;0;291;0;ASP_APT_2007.csv
200703;LFOB;BEAUVAIS-TILLE;MT;166343;81619;84724;0;0;0;1181;0;ASP_APT_2007.csv
200703;LFOH;LE HAVRE-OCTEVILLE;MT;3731;1736;1634;0;18;18,1;262;3;ASP_APT_2007.csv
200703;LFOK;CHALONS-VATRY;MT;33032;133;137;1;2184,5;1091,7;8;73;ASP_APT_2007.csv
200703;LFOP;ROUEN-VALLEE DE SEINE;MT;2899;1350;1434;17;4,1;5,7;169;8;ASP_APT_2007.csv
200703;LFOT;TOURS-VAL DE LOIRE;MT;5093;2363;2730;0;0;0;59;0;ASP_APT_2007.csv
200703;LFPG;PARIS-CHARLES DE GAULLE;MT;6904227;2337703;2453163;15860;106038;103712,1;41621;3361;ASP_APT_2007.csv
200703;LFPO;PARIS-ORLY;MT;2373915;1102545;1154166;1476;6118,1;5454,7;20181;2;ASP_APT_2007.csv
200703;LFQQ;LILLE-LESQUIN;MT;69734;32906;36227;472;0;13;1460;2;ASP_APT_2007.csv
200703;LFRB;BREST-BRETAGNE;MT;70171;34879;32700;956;68;95,7;1146;45;ASP_APT_2007.csv
200703;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;11997;5578;6407;0;1;0,3;196;0;ASP_APT_2007.csv
