ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL;source_file;ANNEE;MOIS
201002;THY;TURKISH AIRLINES;E;TURQUIE;33996;418,8;38184;0,072;0,0009;0,081;388;ASP_CIE_2010.csv;2010;2
201002;TOM;TUI AIRWAYS;E;ROYAUME-UNI;37075;0;37075;0,035;0;0,035;216;ASP_CIE_2010.csv;2010;2
201002;TPC;AIR CALEDONIE;F;FRANCE (OM);30824;5;30874;0,005;0;0,005;800;ASP_CIE_2010.csv;2010;2
201002;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;10000;0;10000;0,009;0;0,009;131;ASP_CIE_2010.csv;2010;2
201002;TSC;AIR TRANSAT;E;CANADA;12539;115;13689;0,069;0,0006;0,075;44;ASP_CIE_2010.csv;2010;2
201002;TVF;TRANSAVIA FRANCE;F;FRANCE;73498;0;73498;0,142;0;0,142;495;ASP_CIE_2010.csv;2010;2
201002;TVS;TRAVEL SERVICE / SMARTWINGS;E;TCHEQUIE;13637;0;13637;0,015;0;0,015;110;ASP_CIE_2010.csv;2010;2
201002;UAE;EMIRATES;E;EMIRATS ARABES UNIS;49116;3655,6;85672;0,253;0,0189;0,442;168;ASP_CIE_2010.csv;2010;2
201002;UAL;UNITED AIRLINES;E;ETATS-UNIS;15589;4490,5;60494;0,1;0,0288;0,388;102;ASP_CIE_2010.csv;2010;2
201002;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1850,4;18504;0;0,0041;0,041;78;ASP_CIE_2010.csv;2010;2
201002;VLG;VUELING AIRLINES;E;ESPAGNE;83518;198,2;85500;0,083;0,0002;0,085;654;ASP_CIE_2010.csv;2010;2
201002;VTA;AIR TAHITI;F;FRANCE (OM);42141;206,1;44202;0,016;0,0001;0,017;1828;ASP_CIE_2010.csv;2010;2
201002;WZZ;WIZZ AIR;E;HONGRIE;25091;0;25091;0,034;0;0,034;186;ASP_CIE_2010.csv;2010;2
201002;XLF;XL AIRWAYS FRANCE;F;FRANCE;78681;369,4;82375;0,452;0,0026;0,478;356;ASP_CIE_2010.csv;2010;2
201002;ZZE; AUTRES CIE (E);E;_ZZ_E;353717;6326,4;416981;0,876;0,0206;1,082;11658;ASP_CIE_2010.csv;2010;2
201002;ZZF; AUTRES CIE (F);F;_ZZ_F;31516;230,1;33817;0,038;0,0002;0,04;4507;ASP_CIE_2010.csv;2010;2
201003;AAF;AIGLE AZUR;F;FRANCE;118378;260,6;120984;0,169;0,0004;0,173;1133;ASP_CIE_2010.csv;2010;3
201003;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;50794;3507,7;85871;0,343;0,0239;0,582;299;ASP_CIE_2010.csv;2010;3
201003;AAR;ASIANA AIRLINES;E;COREE DU SUD;6606;979,7;16403;0,059;0,0088;0,147;28;ASP_CIE_2010.csv;2010;3
201003;AAW;AFRIQIYAH AIRWAYS;E;LIBYE;7276;778,6;15062;0,015;0,0016;0,031;62;ASP_CIE_2010.csv;2010;3
201003;ABR;ASL AIRLINES IRELAND;E;IRLANDE;132;2187,8;22010;0;0,0015;0,015;396;ASP_CIE_2010.csv;2010;3
201003;ACA;AIR CANADA;E;CANADA;34660;1558,4;50244;0,194;0,009;0,284;148;ASP_CIE_2010.csv;2010;3
201003;ACI;AIRCALIN;F;FRANCE (OM);23484;524,3;28727;0,095;0,0022;0,117;300;ASP_CIE_2010.csv;2010;3
201003;AEA;AIR EUROPA;E;ESPAGNE;81154;115,1;82305;0,097;0,0001;0,098;639;ASP_CIE_2010.csv;2010;3
201003;AEE;AEGEAN AIRLINES;E;GRECE;14144;141,8;15562;0,03;0,0003;0,033;126;ASP_CIE_2010.csv;2010;3
201003;AFL;AEROFLOT;E;RUSSIE (FED. DE);31983;475,5;36738;0,079;0,0012;0,091;311;ASP_CIE_2010.csv;2010;3
201003;AFR;AIR FRANCE;F;FRANCE;3415118;68500,3;4100121;10,245;0,4847;15,092;28896;ASP_CIE_2010.csv;2010;3
201003;AMX;AEROMEXICO;E;MEXIQUE;8184;274,1;10925;0,075;0,0025;0,1;60;ASP_CIE_2010.csv;2010;3
201003;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;17804;1369,5;31499;0,173;0,0133;0,306;62;ASP_CIE_2010.csv;2010;3
201003;ANE;AIR NOSTRUM;E;ESPAGNE;51991;0,3;51994;0,039;0;0,039;1473;ASP_CIE_2010.csv;2010;3
201003;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;39722;143,2;41154;0,038;0,0001;0,039;638;ASP_CIE_2010.csv;2010;3
201003;AWE_EX;US AIRWAYS;E;ETATS-UNIS;14301;1452,8;28829;0,086;0,0087;0,173;62;ASP_CIE_2010.csv;2010;3
201003;AZA;ALITALIA;E;ITALIE;69017;82,2;69839;0,067;0,0001;0,068;673;ASP_CIE_2010.csv;2010;3
201003;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;124198;987,7;134075;0,086;0,0004;0,09;1377;ASP_CIE_2010.csv;2010;3
201003;BBO;BABOO;E;SUISSE;12328;0,2;12330;0,005;0;0,005;326;ASP_CIE_2010.csv;2010;3
201003;BCS1;EUROPEAN AIR TRANSPORT (1);E;BELGIQUE;0;3359,9;33599;0;0,0023;0,023;534;ASP_CIE_2010.csv;2010;3
201003;BCY;CITYJET IRL;E;IRLANDE;123111;93,4;124045;0,081;0,0001;0,082;2103;ASP_CIE_2010.csv;2010;3
201003;BEE;FLYBE;E;ROYAUME-UNI;43822;0,1;43823;0,026;0;0,026;836;ASP_CIE_2010.csv;2010;3
201003;BEL;BRUSSELS AIRLINES;E;BELGIQUE;45099;29,8;45397;0,032;0;0,032;872;ASP_CIE_2010.csv;2010;3
201003;BER;AIR BERLIN;E;ALLEMAGNE;28041;0,5;28046;0,026;0;0,026;348;ASP_CIE_2010.csv;2010;3
201003;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;4193,7;41937;0;0,0039;0,039;226;ASP_CIE_2010.csv;2010;3
201003;BIE;AIR MEDITERRANEE;F;FRANCE;80421;6,8;80489;0,264;0;0,264;476;ASP_CIE_2010.csv;2010;3
201003;BMI;BMI BABY;E;ROYAUME-UNI;12191;6,7;12258;0,009;0;0,009;130;ASP_CIE_2010.csv;2010;3
201003;BZH;BRIT AIR;F;FRANCE;189237;4,9;189286;0,113;0;0,113;4880;ASP_CIE_2010.csv;2010;3
201003;CCA;AIR CHINA INTL;E;CHINE;13837;1641,2;30249;0,114;0,0136;0,25;76;ASP_CIE_2010.csv;2010;3
201003;CCM;AIR CORSICA;F;FRANCE;112947;206,7;115014;0,059;0,0001;0,06;1757;ASP_CIE_2010.csv;2010;3
201003;CES;CHINA EASTERN AIRLINES;E;CHINE;14027;1558,1;29608;0,13;0,0145;0,275;60;ASP_CIE_2010.csv;2010;3
201003;COA;CONTINENTAL AIRLINES;E;ETATS-UNIS;31345;3381,4;65159;0,208;0,0236;0,444;186;ASP_CIE_2010.csv;2010;3
201003;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);22152;1625,6;38408;0,213;0,0156;0,369;102;ASP_CIE_2010.csv;2010;3
201003;CRL;CORSAIR;F;FRANCE;106056;1114;117196;0,792;0,0085;0,877;339;ASP_CIE_2010.csv;2010;3
201003;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;23927;113,9;25066;0,021;0,0001;0,022;316;ASP_CIE_2010.csv;2010;3
201003;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;6627;1478,4;21411;0,063;0,014;0,203;28;ASP_CIE_2010.csv;2010;3
201003;CYP;CYPRUS AIRWAYS;E;CHYPRE;7032;572,5;12757;0,02;0,0017;0,037;62;ASP_CIE_2010.csv;2010;3
201003;DAH;AIR ALGERIE;E;ALGERIE;84710;1323,1;97941;0,103;0,0018;0,121;934;ASP_CIE_2010.csv;2010;3
201003;DAL;DELTA AIR LINES;E;ETATS-UNIS;59286;6248,4;121770;0,41;0,0443;0,853;346;ASP_CIE_2010.csv;2010;3
201003;DLH;LUFTHANSA;E;ALLEMAGNE;287176;84,1;288017;0,176;0,0001;0,177;4706;ASP_CIE_2010.csv;2010;3
201003;EIN;AER LINGUS;E;IRLANDE;44010;133,8;45348;0,042;0,0001;0,043;347;ASP_CIE_2010.csv;2010;3
201003;ELY;EL AL;E;ISRAEL;33164;857,5;41739;0,108;0,0028;0,136;172;ASP_CIE_2010.csv;2010;3
201003;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;16691;1241,2;29103;0,088;0,0065;0,153;90;ASP_CIE_2010.csv;2010;3
201003;EVA;EVA AIR;E;TAIWAN;6901;554,8;12449;0,068;0,0054;0,122;26;ASP_CIE_2010.csv;2010;3
201003;EXS;JET2.COM;E;ROYAUME-UNI;21799;0;21799;0,021;0;0,021;179;ASP_CIE_2010.csv;2010;3
201003;EZS;EASYJET SWITZERLAND;E;SUISSE;147320;0;147320;0,111;0;0,111;1210;ASP_CIE_2010.csv;2010;3
201003;EZY;EASYJET UK;E;ROYAUME-UNI;755827;0,6;755833;0,681;0;0,681;5684;ASP_CIE_2010.csv;2010;3
201003;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;35667,8;356678;0;0,1355;1,355;916;ASP_CIE_2010.csv;2010;3
201003;FIN;FINNAIR;E;FINLANDE;29325;421,8;33543;0,056;0,0008;0,064;310;ASP_CIE_2010.csv;2010;3
201003;FPO;ASL AIRLINES FRANCE;F;FRANCE;20127;10499,4;125121;0,04;0,0057;0,097;1127;ASP_CIE_2010.csv;2010;3
201003;FWI;AIR CARAIBES;F;FRANCE (OM);85888;1427,5;100163;0,395;0,0096;0,491;998;ASP_CIE_2010.csv;2010;3
201003;GFA;GULF AIR;E;BAHREIN;11328;400;15328;0,055;0,0019;0,074;64;ASP_CIE_2010.csv;2010;3
201003;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);20651;36,4;21015;0,005;0;0,005;1038;ASP_CIE_2010.csv;2010;3
201003;HVN;VIETNAM AIRLINES;E;VIETNAM;20108;1643,3;36541;0,193;0,0158;0,351;72;ASP_CIE_2010.csv;2010;3
201003;IBE;IBERIA;E;ESPAGNE;67831;385,5;71686;0,07;0,0004;0,074;554;ASP_CIE_2010.csv;2010;3
201003;JAL;JAPAN AIRLINES;E;JAPON;16014;397,4;19988;0,156;0,0039;0,195;62;ASP_CIE_2010.csv;2010;3
201003;JFU;JET 4YOU;E;MAROC;44515;94,6;45461;0,081;0,0002;0,083;330;ASP_CIE_2010.csv;2010;3
201003;JOR_EX;BLUE AIR ROUMANIE;E;ROUMANIE;10743;0;10743;0,019;0;0,019;116;ASP_CIE_2010.csv;2010;3
201003;KAL;KOREAN AIR;E;COREE DU SUD;17383;6514,7;82530;0,155;0,0582;0,737;78;ASP_CIE_2010.csv;2010;3
201003;KLC;KLM/CITYHOPPER;E;PAYS-BAS;45935;9,4;46029;0,045;0;0,045;682;ASP_CIE_2010.csv;2010;3
201003;KLM;KLM;E;PAYS-BAS;42354;608,8;48442;0,017;0,0002;0,019;422;ASP_CIE_2010.csv;2010;3
201003;LBT;NOUVELAIR;E;TUNISIE;46336;13,2;46468;0,071;0;0,071;316;ASP_CIE_2010.csv;2010;3
201003;LOT;LOT POLISH AIRLINES;E;POLOGNE;16860;0,7;16867;0,023;0;0,023;332;ASP_CIE_2010.csv;2010;3
201003;MAC;AIR ARABIA MAROC;E;MAROC;14157;2,4;14181;0,026;0;0,026;124;ASP_CIE_2010.csv;2010;3
201003;MAH;MALEV HUNGARIAN AIRLINES;E;HONGRIE;12537;150;14037;0,016;0,0002;0,018;162;ASP_CIE_2010.csv;2010;3
201003;MAS;MALAYSIA AIRLINES;E;MALAISIE;10419;1333,3;23752;0,109;0,0099;0,208;62;ASP_CIE_2010.csv;2010;3
201003;MAU;AIR MAURITIUS;E;MAURICE;40202;1816,7;58369;0,181;0,0121;0,302;399;ASP_CIE_2010.csv;2010;3
201003;MDG;AIR MADAGASCAR;E;MADAGASCAR;11882;648,8;18370;0,056;0,0052;0,108;204;ASP_CIE_2010.csv;2010;3
201003;MEA;MIDDLE EAST AIRLINES;E;LIBAN;23609;503,1;28640;0,075;0,0016;0,091;124;ASP_CIE_2010.csv;2010;3
201003;MNB;MNG AIRLINES;E;TURQUIE;0;2246;22460;0;0,0052;0,052;50;ASP_CIE_2010.csv;2010;3
201003;MON;MONARCH AIRLINES;E;ROYAUME-UNI;22019;0,1;22020;0,022;0;0,022;100;ASP_CIE_2010.csv;2010;3
201003;MSR;EGYPT AIR;E;EGYPTE;16058;734;23398;0,052;0,0024;0,076;74;ASP_CIE_2010.csv;2010;3
201003;NAX;NORWEGIAN;E;NORVEGE;30732;4,8;30780;0,042;0;0,042;250;ASP_CIE_2010.csv;2010;3
201003;NLY;NIKI;E;AUTRICHE;13572;176;15332;0,014;0,0002;0,016;122;ASP_CIE_2010.csv;2010;3
201003;NOA;PANTHEON AIRWAYS;E;GRECE;11920;71,7;12637;0,025;0,0002;0,027;129;ASP_CIE_2010.csv;2010;3
201003;OHY;ONUR AIR;E;TURQUIE;29859;1,6;29875;0,074;0;0,074;196;ASP_CIE_2010.csv;2010;3
201003;OMA;OMAN AIR;E;OMAN;4811;581,6;10627;0,027;0,0032;0,059;36;ASP_CIE_2010.csv;2010;3
201003;PGT;PEGASUS;E;TURQUIE;11750;39,4;12144;0,025;0,0001;0,026;100;ASP_CIE_2010.csv;2010;3
201003;QTR;QATAR AIRWAYS;E;QATAR;29056;3175,2;60808;0,144;0,0158;0,302;124;ASP_CIE_2010.csv;2010;3
201003;RAE;REGIONAL CAE;F;FRANCE;246982;34,8;247330;0,159;0;0,159;6881;ASP_CIE_2010.csv;2010;3
201003;RAM;ROYAL AIR MAROC;E;MAROC;194954;596,1;200915;0,369;0,0011;0,38;1682;ASP_CIE_2010.csv;2010;3
201003;REU;AIR AUSTRAL;F;FRANCE (OM);86752;1451,8;101270;0,398;0,0113;0,511;904;ASP_CIE_2010.csv;2010;3
201003;RLA;AIRLINAIR;F;FRANCE;21059;0,3;21062;0,01;0;0,01;1058;ASP_CIE_2010.csv;2010;3
201003;ROT;TAROM;E;ROUMANIE;9425;58,9;10014;0,017;0,0001;0,018;155;ASP_CIE_2010.csv;2010;3
201003;RYR;RYANAIR;E;IRLANDE;452639;1,5;452654;0,436;0;0,436;3218;ASP_CIE_2010.csv;2010;3
201003;SAS;SAS;E;SUEDE;65090;373,6;68826;0,085;0,0004;0,089;643;ASP_CIE_2010.csv;2010;3
201003;SEY;AIR SEYCHELLES;E;SEYCHELLES;9145;853;17675;0,072;0,0067;0,139;44;ASP_CIE_2010.csv;2010;3
201003;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;24737;1356,1;38298;0,266;0,0146;0,412;62;ASP_CIE_2010.csv;2010;3
201003;SRR;STAR AIR DANEMARK;E;DANEMARK;0;4314,2;43142;0;0,0025;0,025;304;ASP_CIE_2010.csv;2010;3
201003;SWR;SWISS;E;SUISSE;100586;592,1;106507;0,05;0,0003;0,053;1381;ASP_CIE_2010.csv;2010;3
201003;TAM;TAM/BRASIL;E;BRESIL;31237;4981,6;81053;0,291;0,0464;0,755;186;ASP_CIE_2010.csv;2010;3
201003;TAP;TAP AIR PORTUGAL;E;PORTUGAL;70042;375,8;73800;0,094;0,0005;0,099;1063;ASP_CIE_2010.csv;2010;3
201003;TAR;TUNISAIR;E;TUNISIE;100364;737,1;107735;0,136;0,0011;0,147;962;ASP_CIE_2010.csv;2010;3
201003;TAS;LOTUS AIR;E;EGYPTE;14483;0,8;14491;0,049;0;0,049;106;ASP_CIE_2010.csv;2010;3
201003;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;11;1885,9;18870;0;0,0011;0,011;534;ASP_CIE_2010.csv;2010;3
201003;THA;THAI AIRWAYS INTL;E;THAILANDE;20283;1106,9;31352;0,192;0,0105;0,297;61;ASP_CIE_2010.csv;2010;3
201003;THT;AIR TAHITI NUI;F;FRANCE (OM);23470;409,6;27566;0,196;0,0027;0,223;131;ASP_CIE_2010.csv;2010;3
201003;THY;TURKISH AIRLINES;E;TURQUIE;38798;458,8;43386;0,083;0,001;0,093;434;ASP_CIE_2010.csv;2010;3
201003;TOM;TUI AIRWAYS;E;ROYAUME-UNI;33414;0;33414;0,031;0;0,031;188;ASP_CIE_2010.csv;2010;3
201003;TPC;AIR CALEDONIE;F;FRANCE (OM);25113;4,9;25162;0,004;0;0,004;729;ASP_CIE_2010.csv;2010;3
201003;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;12070;0;12070;0,011;0;0,011;150;ASP_CIE_2010.csv;2010;3
201003;TSC;AIR TRANSAT;E;CANADA;13418;109;14508;0,074;0,0006;0,08;44;ASP_CIE_2010.csv;2010;3
201003;TVF;TRANSAVIA FRANCE;F;FRANCE;92899;0;92899;0,176;0;0,176;610;ASP_CIE_2010.csv;2010;3
201003;TVS;TRAVEL SERVICE / SMARTWINGS;E;TCHEQUIE;17483;0;17483;0,02;0;0,02;141;ASP_CIE_2010.csv;2010;3
201003;UAE;EMIRATES;E;EMIRATS ARABES UNIS;54260;3901,3;93273;0,28;0,0201;0,481;186;ASP_CIE_2010.csv;2010;3
201003;UAL;UNITED AIRLINES;E;ETATS-UNIS;23955;4923,1;73186;0,153;0,0316;0,469;124;ASP_CIE_2010.csv;2010;3
201003;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1896,9;18969;0;0,0039;0,039;89;ASP_CIE_2010.csv;2010;3
201003;VLG;VUELING AIRLINES;E;ESPAGNE;118842;319,8;122040;0,119;0,0004;0,123;896;ASP_CIE_2010.csv;2010;3
201003;VTA;AIR TAHITI;F;FRANCE (OM);51643;252,6;54169;0,02;0,0001;0,021;2243;ASP_CIE_2010.csv;2010;3
201003;WLX;WEST AIR EUROPE;E;LUXEMBOURG;0;1205,9;12059;0;0,0007;0,007;174;ASP_CIE_2010.csv;2010;3
201003;WZZ;WIZZ AIR;E;HONGRIE;30382;0;30382;0,041;0;0,041;222;ASP_CIE_2010.csv;2010;3
201003;XLF;XL AIRWAYS FRANCE;F;FRANCE;85206;572;90926;0,472;0,0041;0,513;423;ASP_CIE_2010.csv;2010;3
201003;ZZE; AUTRES CIE (E);E;_ZZ_E;348386;4956,5;397951;0,804;0,0185;0,989;12999;ASP_CIE_2010.csv;2010;3
201003;ZZF; AUTRES CIE (F);F;_ZZ_F;41646;232,8;43974;0,057;0,0002;0,059;5410;ASP_CIE_2010.csv;2010;3
201004;AAF;AIGLE AZUR;F;FRANCE;133238;208,2;135320;0,186;0,0003;0,189;1116;ASP_CIE_2010.csv;2010;4
201004;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;47767;2395,5;71722;0,318;0,0165;0,483;282;ASP_CIE_2010.csv;2010;4
201004;AAR;ASIANA AIRLINES;E;COREE DU SUD;4946;530,5;10251;0,044;0,0047;0,091;22;ASP_CIE_2010.csv;2010;4
201004;AAW;AFRIQIYAH AIRWAYS;E;LIBYE;6594;824,7;14841;0,013;0,0017;0,03;51;ASP_CIE_2010.csv;2010;4
201004;ABR;ASL AIRLINES IRELAND;E;IRLANDE;0;1688,9;16889;0;0,0011;0,011;306;ASP_CIE_2010.csv;2010;4
201004;ACA;AIR CANADA;E;CANADA;28563;1395,3;42516;0,159;0,008;0,239;126;ASP_CIE_2010.csv;2010;4
201004;ACI;AIRCALIN;F;FRANCE (OM);23330;359,9;26929;0,089;0,0016;0,105;303;ASP_CIE_2010.csv;2010;4
201004;AEA;AIR EUROPA;E;ESPAGNE;68482;146,6;69948;0,081;0,0002;0,083;535;ASP_CIE_2010.csv;2010;4
201004;AEE;AEGEAN AIRLINES;E;GRECE;33475;92,3;34398;0,075;0,0002;0,077;285;ASP_CIE_2010.csv;2010;4
201004;AFL;AEROFLOT;E;RUSSIE (FED. DE);28961;585,9;34820;0,072;0,0014;0,086;268;ASP_CIE_2010.csv;2010;4
201004;AFR;AIR FRANCE;F;FRANCE;2923148;55542,8;3478576;8,742;0,3952;12,694;23834;ASP_CIE_2010.csv;2010;4
201004;AMC;AIR MALTA;E;MALTE;16223;22,4;16447;0,025;0;0,025;181;ASP_CIE_2010.csv;2010;4
201004;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;13574;1188,6;25460;0,132;0,0116;0,248;52;ASP_CIE_2010.csv;2010;4
201004;ANE;AIR NOSTRUM;E;ESPAGNE;56525;0,2;56527;0,041;0;0,041;1492;ASP_CIE_2010.csv;2010;4
201004;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;41406;140,9;42815;0,039;0,0001;0,04;544;ASP_CIE_2010.csv;2010;4
201004;AWE_EX;US AIRWAYS;E;ETATS-UNIS;16670;1438,4;31054;0,105;0,009;0,195;84;ASP_CIE_2010.csv;2010;4
201004;AZA;ALITALIA;E;ITALIE;59345;47;59815;0,055;0;0,055;512;ASP_CIE_2010.csv;2010;4
201004;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;130062;847,1;138533;0,095;0,0003;0,098;1292;ASP_CIE_2010.csv;2010;4
201004;BBO;BABOO;E;SUISSE;10630;0;10630;0,005;0;0,005;248;ASP_CIE_2010.csv;2010;4
201004;BCS1;EUROPEAN AIR TRANSPORT (1);E;BELGIQUE;0;2716,8;27168;0;0,002;0,02;414;ASP_CIE_2010.csv;2010;4
201004;BCY;CITYJET IRL;E;IRLANDE;99842;76,7;100609;0,066;0;0,066;1656;ASP_CIE_2010.csv;2010;4
201004;BEE;FLYBE;E;ROYAUME-UNI;37501;0;37501;0,022;0;0,022;723;ASP_CIE_2010.csv;2010;4
201004;BEL;BRUSSELS AIRLINES;E;BELGIQUE;37426;27,5;37701;0,027;0;0,027;701;ASP_CIE_2010.csv;2010;4
201004;BER;AIR BERLIN;E;ALLEMAGNE;28935;0,4;28939;0,029;0;0,029;325;ASP_CIE_2010.csv;2010;4
201004;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;2997,1;29971;0;0,0027;0,027;150;ASP_CIE_2010.csv;2010;4
201004;BIE;AIR MEDITERRANEE;F;FRANCE;105536;2,7;105563;0,265;0;0,265;673;ASP_CIE_2010.csv;2010;4
201004;BMI;BMI BABY;E;ROYAUME-UNI;13412;8,5;13497;0,011;0;0,011;146;ASP_CIE_2010.csv;2010;4
201004;BZH;BRIT AIR;F;FRANCE;154532;3,5;154567;0,095;0;0,095;3628;ASP_CIE_2010.csv;2010;4
201004;CCA;AIR CHINA INTL;E;CHINE;10817;1245,1;23268;0,09;0,0103;0,193;68;ASP_CIE_2010.csv;2010;4
201004;CCM;AIR CORSICA;F;FRANCE;126570;190,7;128477;0,065;0,0001;0,066;1902;ASP_CIE_2010.csv;2010;4
201004;CES;CHINA EASTERN AIRLINES;E;CHINE;11774;974,5;21519;0,109;0,009;0,199;52;ASP_CIE_2010.csv;2010;4
201004;COA;CONTINENTAL AIRLINES;E;ETATS-UNIS;25668;2406,6;49734;0,169;0,0169;0,338;146;ASP_CIE_2010.csv;2010;4
201004;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);16208;1312,7;29335;0,156;0,0126;0,282;81;ASP_CIE_2010.csv;2010;4
201004;CRL;CORSAIR;F;FRANCE;96531;971,8;106249;0,692;0,0076;0,768;317;ASP_CIE_2010.csv;2010;4
201004;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;25256;100,3;26259;0,022;0,0001;0,023;316;ASP_CIE_2010.csv;2010;4
201004;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;7150;738,8;14538;0,064;0,007;0,134;31;ASP_CIE_2010.csv;2010;4
201004;CYP;CYPRUS AIRWAYS;E;CHYPRE;9642;570,4;15346;0,027;0,0017;0,044;71;ASP_CIE_2010.csv;2010;4
201004;DAH;AIR ALGERIE;E;ALGERIE;102805;1294,1;115746;0,121;0,0017;0,138;920;ASP_CIE_2010.csv;2010;4
201004;DAL;DELTA AIR LINES;E;ETATS-UNIS;63349;5042,8;113777;0,435;0,0352;0,787;343;ASP_CIE_2010.csv;2010;4
201004;DLH;LUFTHANSA;E;ALLEMAGNE;234732;73,1;235463;0,148;0,0001;0,149;3714;ASP_CIE_2010.csv;2010;4
201004;EIN;AER LINGUS;E;IRLANDE;42614;188,9;44503;0,044;0,0001;0,045;354;ASP_CIE_2010.csv;2010;4
201004;ELY;EL AL;E;ISRAEL;29460;668,1;36141;0,095;0,0022;0,117;157;ASP_CIE_2010.csv;2010;4
201004;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;12916;1174,7;24663;0,068;0,0062;0,13;72;ASP_CIE_2010.csv;2010;4
201004;EVA;EVA AIR;E;TAIWAN;6157;428,3;10440;0,06;0,0042;0,102;23;ASP_CIE_2010.csv;2010;4
201004;EXS;JET2.COM;E;ROYAUME-UNI;17572;0;17572;0,017;0;0,017;146;ASP_CIE_2010.csv;2010;4
201004;EZS;EASYJET SWITZERLAND;E;SUISSE;141629;0;141629;0,111;0;0,111;1173;ASP_CIE_2010.csv;2010;4
201004;EZY;EASYJET UK;E;ROYAUME-UNI;663478;0;663478;0,598;0;0,598;5142;ASP_CIE_2010.csv;2010;4
201004;FDX;FEDEX EXPRESS;E;ETATS-UNIS;16;25608,7;256103;0;0,1026;1,026;847;ASP_CIE_2010.csv;2010;4
201004;FIN;FINNAIR;E;FINLANDE;22718;335;26068;0,043;0,0006;0,049;246;ASP_CIE_2010.csv;2010;4
201004;FPO;ASL AIRLINES FRANCE;F;FRANCE;50348;8655,8;136906;0,09;0,0047;0,137;1236;ASP_CIE_2010.csv;2010;4
201004;FWI;AIR CARAIBES;F;FRANCE (OM);77032;1242,8;89460;0,311;0,0083;0,394;1035;ASP_CIE_2010.csv;2010;4
201004;GFA;GULF AIR;E;BAHREIN;8421;318,5;11606;0,041;0,0015;0,056;53;ASP_CIE_2010.csv;2010;4
201004;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);21451;36,2;21813;0,005;0;0,005;1019;ASP_CIE_2010.csv;2010;4
201004;GWI;GERMANWINGS;E;ALLEMAGNE;11492;0;11492;0,011;0;0,011;116;ASP_CIE_2010.csv;2010;4
201004;HVN;VIETNAM AIRLINES;E;VIETNAM;16307;1295,2;29259;0,157;0,0125;0,282;64;ASP_CIE_2010.csv;2010;4
201004;IBE;IBERIA;E;ESPAGNE;62153;309,8;65251;0,064;0,0003;0,067;467;ASP_CIE_2010.csv;2010;4
201004;JAL;JAPAN AIRLINES;E;JAPON;11668;320,4;14872;0,113;0,0031;0,144;50;ASP_CIE_2010.csv;2010;4
201004;JFU;JET 4YOU;E;MAROC;44767;96,9;45736;0,08;0,0002;0,082;342;ASP_CIE_2010.csv;2010;4
201004;JKK;SPANAIR;E;ESPAGNE;16347;0;16347;0,017;0;0,017;144;ASP_CIE_2010.csv;2010;4
201004;KAL;KOREAN AIR;E;COREE DU SUD;14237;5474,6;68983;0,127;0,0489;0,616;70;ASP_CIE_2010.csv;2010;4
201004;KLC;KLM/CITYHOPPER;E;PAYS-BAS;42869;7,1;42940;0,042;0;0,042;605;ASP_CIE_2010.csv;2010;4
201004;KLM;KLM;E;PAYS-BAS;30119;389;34009;0,012;0,0002;0,014;268;ASP_CIE_2010.csv;2010;4
201004;LBT;NOUVELAIR;E;TUNISIE;76665;21,7;76882;0,119;0;0,119;567;ASP_CIE_2010.csv;2010;4
201004;LOT;LOT POLISH AIRLINES;E;POLOGNE;12135;0,2;12137;0,016;0;0,016;258;ASP_CIE_2010.csv;2010;4
201004;MAC;AIR ARABIA MAROC;E;MAROC;14636;0;14636;0,027;0;0,027;121;ASP_CIE_2010.csv;2010;4
